,Song,Artist,Date,Year,Month,Day,Lyrics,Compound,Positive,Negative,Neutral
83,Hair,The Cowsills,1969-05-09,1969,05,09,"She asks him why ""Why I'm a hairy guy?"" I'm hairy noon and nighty-night night My hair is a fright I'm hairy high and low But don't ask me why 'Cause he don't know It's not for lack of bread Like the Grateful Dead Darlin'  Gimme a head with hair Long, beautiful hair Shining, gleaming Streaming, flaxen, waxen  Give me down to there (Hair!) Shoulder length or longer hair (Hair!) Here baby, there mama Everywhere daddy daddy  Hair (Hair! Hair! Hair! Hair! Hair! Hair!) Grow it, show it Long as I can grow it My hair  I let it fly in the breeze And get caught in the trees ...  ",0.5469,0.105,0.075,0.82
84,It's Your Thing,The Isley Brothers,1969-05-09,1969,05,09,"It's your thing Do what you wanna do I can't tell you Who to sock it to  It's your thing Do what you wanna do now I can't tell you Who to sock it to  If you want me to love you, maybe I will I need you woman, it ain't no big deal You need love now, just as bad as I do Make's me no difference now, who you give your thing to  It's your thing (It's your thing) ...  ",0.8392,0.153,0.04,0.807
85,You've Made Me So Very Happy,"Blood, Sweat & Tears",1969-05-09,1969,05,09,"I lost at love before, Got mad and closed the door But you said try just once more I chose you for the one, Now I'm having so much fun You treated me so kind, I'm about to lose my mind You made me so very happy, I'm so glad you came into my life  The others were untrue, But when it came to lovin' you, I'd spend my whole life with you 'Cause you came and you took control, You touched my very soul ...  ",0.9261,0.19,0.079,0.731
86,Sweet Cherry Wine,Tommy James And The Shondells,1969-05-09,1969,05,09,"C'mon, everyone, we got to get together now Oh, yeah, love's the only thing that matters anyhow And the beauty of life Can only survive If we love one another  Oh, yeah, yesterday my friends were marching out to war Oh, yeah, listen, now, we ain't a-marching anymore No, we ain't gonna fight Only God has the right To decide who's to live and die  He gave us sweet cherry wine So very fine We'll drink it right down Pass it all around So stimulating, so intoxicating Sweet cherry wine (All day and night) And everybody's gonna feel so fine Drinking sweet cherry wine ...  ",0.9824,0.308,0.057,0.635
87,The Boxer,Simon & Garfunkel,1969-05-09,1969,05,09,"I am just a poor boy though my story's seldom told I have squandered my resistance for a pocketful of mumbles, Such are promises, all lies and jest, Still a man hears what he wants to hear And disregards the rest, hmmm  When I left my home and my family, I's no more than a boy In the company of strangers In the quiet of the railway station, runnin' scared, laying low, Seeking out the poorer quarters, where the ragged people go, Looking for the places only they would know. ...  ",-0.9246,0.027,0.186,0.787
88,Atlantis,Donovan,1969-05-09,1969,05,09,"The continent of Atlantis was an island Which lay before the Great Flood In the area we now call the Atlantic Ocean So great an area of land That from her western shores Those beautiful sailors journeyed To the South and the North Americas with ease In their ships with painted sails To the East, Africa was a neighbour Across a short strait of sea miles The great Egyptian age is but a remnant Of The Atlantian culture The antediluvian kings colonised the world All the Gods who play in the mythological dramas In all legends, from all lands, were from far Atlantis Knowing her fate Atlantis sent out ships to all corners of the Earth On board were the Twelve The poet, the physician, the farmer, the scientist, the magician ...  ",0.9223,0.11,0.0,0.89
89,Get Back,The Beatles With Billy Preston,1969-05-09,1969,05,09,"Jojo was a man who thought he was a loner But he knew it couldn't last. Jojo left his home in Tucson, Arizona For some California grass. Get back, get back. Get back to where you once belonged Get back, get back. Get back to where you once belonged. Get back Jojo, go home Get back, get back. Get back to where you once belonged Get back, get back. ...  ",-0.3182,0.0,0.033,0.967
90,Love (Can Make You Happy),Mercy,1969-05-09,1969,05,09,Love (Can Make You Happy) Mercy (written by Jack Sigler jr.)  Wake up in the morning with the sunshine in your eyes And the smell of flowers blooming fills the air. Your mind is filled with the thoughts of a certain someone - that you love; Your life is filled with joy when she is there.  ...  ,0.9638,0.29,0.0,0.71
91,Gimme Gimme Good Lovin',Crazy Elephant,1969-05-09,1969,05,09,"From Atlanta, Georgia To the Gulf Stream water Up to Californ-eye-ay I'm gonna spend my life Ah, both night and day, say Gimme, gimme good lovin' every night  (Hey, you know it's alright, child, aw) Gimme, gimme good lovin' make it alright ...  ",0.8316,0.201,0.0,0.799
92,These Eyes,The Guess Who,1969-05-09,1969,05,09,"These eyes cry every night for you These arms long to hold you again  The hurtin's on me, yeah And I will never be free, no, my baby, no no You gave a promise to me, yeah An' you broke it, an' you broke it, oh no  These eyes watched you bring my world to an end This heart could not accept and pretend  The hurtin's on me, yeah And I will never be free, no, no, no You took the vow with me, yeah An' you spoke it, an' you spoke it, babe  These eyes are cryin' ...  ",0.5145,0.215,0.137,0.648
93,Only The Strong Survive,Jerry Butler,1969-05-09,1969,05,09,"I see you sittin' there all alone Crying your eyes out While everything's going wrong You know there's gonna be A whole lot of trouble in your life Listen to me, get up off your knees 'Cause only the strong survive  Only the strong survive Only the strong survive Hey, you gotta be strong You gotta hold on I said don't give up, no don't  I said don't go around With your head looking down Dont you let'em make you feel like a clown There's a lot of opportunity Out there just waiting for you But you'll never succeed if you've given up ...  ",0.782,0.17,0.113,0.717
94,The Chokin' Kind,Joe Simon,1969-05-09,1969,05,09,"I only meant to love you Didn't you know it babe Didn't you know it Why couldn't you be content With the love i gave oh yeah I gave you my heart But you wanted my mind, oh yeah Your love scared me to death, girl Oh it's the chokin kind That's all it is  You can kill a man With a bottle of poison or a knife ...  ",0.6597,0.231,0.17,0.6
95,Do Your Thing,The Watts 103rd Street Rhythm Band,1969-05-09,1969,05,09,Have mercy Have mercy Have a little mercy If you please  Everybody Get on the floor Do your thing Everybody Get on the floor Do your thing Whatever it is  Get on the floor Do your thing Whatever it is ...  ,0.8316,0.214,0.0,0.786
96,Oh Happy Day,The Edwin Hawkins' Singers Featuring Dorothy Combs Morrison,1969-05-09,1969,05,09,"Oh, happy day (Oh, happy day) Oh, happy day (Oh, happy day)  When Jesus washed (When Jesus washed) When He washed (When Jesus washed)  When He washed (When Jesus washed) My sins away, yeah (Oh, happy day)  Oh, happy day (Oh, happy day) Oh, happy day (Oh, happy day) Oh, happy day (Oh, happy day)  When Jesus washed (When Jesus washed) Oh, when He washed (When Jesus washed) When Jesus washed (When Jesus washed) My sins away, yeah  (Oh, happy day) Oh, happy day (Oh, happy day) ...  ",0.9943,0.425,0.045,0.53
97,Galveston,Glen Campbell,1969-05-09,1969,05,09,"Galveston, oh Galveston I still hear your sea winds blowing I still see her dark eyes glowing She was 21 When I left Galveston  Galveston, oh Galveston ...  ",0.0,0.0,0.0,1.0
98,"I Don't Want Nobody To Give Me Nothing (Open Up The Door, I'll Get It Mysel",James Brown,1969-05-09,1969,05,09,"I don't want nobody To give me nothing Open up the door I'll get it myself  I don't want nobody To give me nothing Open up the door I'll get it myself  I don't want nobody To give me nothing Open up the door I'll get it myself Do you hear me?  I don't want nobody To give me nothing Open up the door I'll get it myself  Don't give me degeneration Give me true communication Don't give me sorrow I want equal opportunity To live tomorrow  Give me schools And give me better books So I can read about myself And gain my truly looks  I don't want nobody To give me nothing Open up the door I'll get it myself Do you hear me now, now?  I don't want nobody To give me nothing Open up the door I'll get it myself  Some of us try As hard as we can We don't want no sympathy We just wanna be a man  I don't want nobody To give me nothing Open up the door I'll get it myself Do you hear me?  I don't want nobody To give me nothing Open up the door I'll get it myself  We got talents we can use On our side of town Let's get our heads together And get it up from the ground  When some of us make money People hear about our people Gotta grab out a honey Forget about honey Do you now, let me hear, hey  Come on, I got to have it Come on, I need it I got to have it, come on I got to have it, oh, ha  Lordy, Lordy, Lordy Lordy, Lordy, Lordy  Play with your bad self Come on, baby Come here Gotta get it  Got to get myself together So many things I got to do So many things I got to do ...  ",0.94,0.087,0.066,0.848
99,Twenty-Five Miles,Edwin Starr,1969-05-09,1969,05,09,"C'mon feet, start movin' Got to get me there, owww  Hey hey, uh huh, huh, huh, huh, oh Uh huh, huh, huh, huh, huh, yeah, oh  Twenty-five miles from home, girl My feet are hurtin' mighty bad Now I've been walkin' for three days And two lonely nights You know that I'm mighty mad, huh  But I got a woman waitin' for me That's gonna make this trip worthwhile You see she's got the kind Of lovin' and a kissin' A make a man go stone wild  So I got to keep on walkin', mmm hmm, huh I got to walk on, oh ho ho I-I-I-I-I'm so tired ...  ",-0.8534,0.041,0.114,0.846
100,Dizzy,Tommy Roe,1969-05-09,1969,05,09,"Dizzy I'm so dizzy my head is spinning Like a whirlpool, it never ends And it's you, girl, making it spin You're making me dizzy  First time that I saw you, girl I knew that I just had to make you mine But it's so hard to talk to you With fellas hanging 'round you all the time I want you for my sweet pet But you keep playing hard to get I'm going around in circles all the time ...  ",-0.1074,0.1,0.117,0.783
101,Grazing In The Grass,The Friends Of Distinction,1969-05-09,1969,05,09,,0.0,0.0,0.0,0.0
102,Goodbye,Mary Hopkin,1969-05-09,1969,05,09,"Please don't wake me up too late, tomorrow comes And I will not be late Late today when it becomes tomorrow I will leave to go away  Goodbye Goodbye Goodbye, goodbye, my love Goodbye  Songs that lingered on my lips excite me now ...  ",0.8555,0.197,0.025,0.779
103,Pinball Wizard,The Who,1969-05-09,1969,05,09,,0.0,0.0,0.0,0.0
104,Don't Give In To Him,Gary Puckett And The Union Gap,1969-05-09,1969,05,09,It starts out with a kiss Even though you're only friends Now there's nothing wrong with this But this is where his act begins He'll hold you and tell you That's what love is for ...  ,0.9128,0.29,0.0,0.71
105,The Composer,Diana Ross & The Supremes,1969-05-09,1969,05,09,You may not how to make words rhyme carry a tune or a clap on time now you may have no knowledge of musical things But deep down inside of me you have created a melody you're the composer of the song that my heart sings You may not what quarter notes are or what i mean by four to the bar now such musical terms may be greek to your ears But deep down inside of me ...  ,-0.0516,0.026,0.028,0.946
106,Too Busy Thinking About My Baby,Marvin Gaye,1969-05-09,1969,05,09,"Uh-huh huh, oh yeah, Oh listen to me people...  I ain't got time to think about money Or what it can buy And I ain't got time to sit down and wonder What makes a birdy fly And I don't have the time To think about what makes a flower grow And I never gave it second thought Of where the river flows  Background: Too busy thinkin' 'bout my baby Marvin: And I ain't got time for nothin' else Oh yeah, now...  I said uh I ain't got time to discuss the weather Or how long it's gonna' last And uh I ain't got time To do no studyin' Once I get out of class ...  ",0.296,0.041,0.02,0.939
107,I Can't See Myself Leaving You,Aretha Franklin,1969-05-09,1969,05,09,,0.0,0.0,0.0,0.0
108,More Today Than Yesterday,Spiral Starecase,1969-05-09,1969,05,09,I don't remember what day it was I didn't notice what time it was All I know is that I fell in love with you And if all my dreams come true I'll be spending time with you  Every day's a new day in love with you With each day comes a new way of loving you Every time I kiss your lip my mind starts to wander If all my dreams come true I'll be spending time with you ...  ,0.9779,0.283,0.0,0.717
