,Song,Artist,Date,Year,Month,Day,Lyrics,Compound,Positive,Negative,Neutral
2189,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston,1995-12-02,1995,12,02,"Everyone falls in love sometime Sometimes it's wrong And sometimes it's right For every win  Someone must fail But there comes a point when When we exhale, yeah, yeah, say Shoop, shoop, shoop, shoop be doop  Shoop, shoop, shoop be doop Shoop, shoop, shoop be doop All you gotta do is say shoop be doop (Shoop) Shoop de doop (Shoop be doo)  Shoop, shoop, shoop be doop (My love, uh) ...  ",0.875,0.193,0.077,0.731
2190,Hey Lover,LL Cool J,1995-12-02,1995,12,02,"I've been watchin' you from afar For as long as I can remember You are all a real man can need And ever ask for, this is love This is more than a crush (yeh)  It was Harlem at the Rukus I saw you with your man, a smiling, huh A coach bag in your hand I was laying in the coupe with my hat turned back We caught eyes for a moment and that was that So I skated off as you strolled off Looking at your legs, god damn, they look so soft (so fine) I gotta take ya from your man, that's my mission If his love is real he's got to handle competition You only knew him for five months (that's right) Besides he drinks too much, and smokes too many blunts And I'll be working out everyday thinkin' about you Looking at my own eyes in the rear view Catching flashbacks of our eye contact Wish I could lay you on your stomach and caress your back I would hold you in my arms and ease your fears I can't believe it, I ain't had a crush in years  Hey lover (hey lover hey lover) This is more than a crush Hey lover, hey lover This is more than a crush, lover Hey lover, this is more than a crush Hey lover, hey lover This is more than a crush  I see you at the bus stop waiting every day Your man must think it's safe for you to travel that way And I don't want to violate your relationship So I'll lay back in the cut with a crush that's a trip ...  ",0.991,0.187,0.078,0.735
2191,Fantasy,Mariah Carey,1995-12-02,1995,12,02,"Oh, when you walk by every night Talking sweet and looking fine I get kinda hectic inside Mmm, baby I'm so into you Darling, if you only knew All the things that flow through my mind  But it's just a sweet sweet fantasy baby When I close my eyes You come and you take me It's so deep in my daydreams But it's just a sweet, sweet fantasy baby  Images of rapture Creep into me slowly As you're going to my head And my heart beats faster When you take me over ...  ",0.966,0.217,0.0,0.783
2192,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,1995-12-02,1995,12,02,"As I walk through the valley of the shadow of death I take a look at my life and realize there's nothin' left Cause I've been blastin' and laughin' so long That even my momma thinks that my mind is gone But I ain't never crossed a man that didn't deserve it Me be treated like a punk, you know that's unheard of You betta watch how ya talkin' and where ya walkin' Or you and your homies might be lined in chalk I really hate to trip but I gotta loc As they croak, I see myself in the pistol smoke Fool, I'm the kinda g that little homie's wanna be like On my knees in the night sayin' prayers in the street light  Keep spending most our lives Livin' in a gangsta's paradise Been spending most their lives Livin' in a gangsta's paradise We keep spending most our lives Livin' in a gangsta's paradise We keep spending most our lives Livin' in a gangsta's paradise  Look at the situation, they got me facing ...  ",0.9732,0.148,0.046,0.805
2193,You Remind Me Of Something,R. Kelly,1995-12-02,1995,12,02,"You remind me of something I just can't think what it is  You remind me of my jeep I wanna ride it Something like my sounds I wanna pump it Girl you look just like my cars I wanna wax it And something like my bank account I wanna spend it baby  It's something about your love that's got me going crazy Baby you know I want you real bad And girl I really like your freaky style, oh baby How can I be down with you?  So get a little closer to my ride I wanna get to know you lady And hip me up on how to get inside you Listen pretty baby  I wanna roll it, roll it, roll it Is all I wanna do for you baby Girl it's something kind of sexy Goin' on about you baby  You remind me of my jeep I wanna ride it Something like my sounds I wanna pump it Girl you look just like my cars I wanna wax it And something like my bank account I wanna spend it baby  ...  ",0.9561,0.153,0.045,0.801
2194,Runaway,Janet Jackson,1995-12-02,1995,12,02,"(Spoken)Excuse me... Hahaha There we go  I've seen the world Been to many places Made lots of friends Many different races  (Laughs)  I've had such fun 'round the world it's true African skies with a Nairobi mood, woah I fell asleep in Tuscany and dreamed The one thing missing was you  Chorus: Runaway with me my love Yeah yeah yeah yeah Lada-mm-dadadeedoo! Runaway with me my love Yeah yeah yeah yeah  I woke up with an Australian breeze ...  ",0.9871,0.382,0.022,0.596
2195,Diggin' On You,TLC,1995-12-02,1995,12,02,"I was like peace in a groove On a Sunday afternoon You were there so was I In the park 4th of July I was chillin' with my kool aid When Miss Chilli came to relay That you had a thing for me Finest thing you'd ever seen  I must admit to you I've heard those lines a time or two Although for some apparent reason Monkey lines are now in season Lights off, lights on I guess the groove is on so I am  Diggin' the scene Diggin' on you Diggin' on me Baby baby ooh baby baby It's on like that It's on like that I gotta be in love or somethin' like that  Diggin' the scene Diggin' on you Diggin' on me Baby baby ooh baby baby It's on like that It's on like that I gotta be in love or somethin' like that  I was like deep in a cool Wasn't gone be nobody's fool ...  ",0.9826,0.21,0.026,0.764
2196,Name,Goo Goo Dolls,1995-12-02,1995,12,02,And even though the moment passed me by I still can't turn away Cuz all the dreams you never thought you'd lose Got tossed along the way And letters that you never meant to send Got lost or thrown away  And now we're grown up orphans And never knew their names We don't belong to no one That's a shame But you could hide beside me Maybe for a while ...  ,-0.0654,0.09,0.093,0.816
2197,Tell Me,Groove Theory,1995-12-02,1995,12,02,"Oo yeah I've been doing my own thing Love has always had a way of having bad timing But to my great surprise, ever since I looked in your eyes I had one question for you Tell me if you want me to give you all my time I wanna make it good for you 'cause you blow my mind I promise, boy, that I'll be true, you're the perfect find So tell me if you want me to, yeah If you've thought I'd sleep on this Boy, you're wrong 'cause all I dream about is our first kiss And you're the first one to make me feel like this ...  ",0.9771,0.276,0.05,0.674
2198,Back For Good,Take That,1995-12-02,1995,12,02,"I guess now it's time for me to give up, I feel it's time Got a picture of you beside me Got your lipstick mark still on your coffee cup, oh yeah  Got a fist of pure emotion Got a head of shattered dreams Gotta leave it, gotta leave it all behind now  Whatever I said, whatever I did I didn't mean it I just want you back for good Want you back, want you back I want you back for good  Whenever I'm wrong Just tell me the song and I'll sing it You'll be right and understood Want you back, want you back I want you back for good  Unaware but underlined I figured out this story, it wasn't good But in the corner of my mind I celebrated glory But that was not to be ...  ",0.9601,0.214,0.053,0.733
2199,Kiss From A Rose,Seal,1995-12-02,1995,12,02,"Ba-da-da, ba-da-da-da-da-da, ba-da-da Ba-da-da, ba-da-da-da-da-da, ba-da-da  There used to be a graying tower alone on the sea You became the light on the dark side of me Love remained a drug that's the high and not the pill But did you know that when it snows My eyes become large and the light that you shine can be seen?  Baby, I compare you to a kiss from a rose on the gray Ooh, the more I get of you, the stranger it feels, yeah And now that your rose is in bloom A light hits the gloom on the gray  Ba-da-da, ba-da-da-da-da-da, ba-da-da  There is so much a man can tell you, so much he can say ...  ",0.5574,0.077,0.047,0.876
2200,As I Lay Me Down,Sophie B. Hawkins,1995-12-02,1995,12,02,"It felt like spring time on this February morning In a courtyard birds were singing your praise I'm still recalling things you said to make me feel alright I carried them with me today Now  As I lay me down to sleep This I pray That you will hold me dear Though I'm far away I'll whisper your name into the sky And I will wake up happy  I wonder why I feel so high Though I am not above the sorrow Heavy hearted Till you call my name And it sounds like church bells Or the whistle of a train On a summer evening I'll run to meet you Barefoot, barely breathing  ...  ",0.9637,0.186,0.0,0.814
2201,Breakfast At Tiffany's,Deep Blue Something,1995-12-02,1995,12,02,"You'll say, we've got nothing in common No common ground to start from And we're falling apart You'll say, the world has come between us Our lives have come between us Still I know you just don't care  And I said what about Breakfast at Tiffany's? She said I think I remember the film And as I recall I think, we both kind of liked it And I said well that's, the one thing we've got  I see you, the only one who knew me And now your eyes see through me I guess I was wrong ...  ",-0.2103,0.068,0.076,0.856
2202,Only Wanna Be With You,Hootie & The Blowfish,1995-12-02,1995,12,02,You and me We come from different worlds You like to laugh at me When I look at other girls  Sometimes you're crazy And you wonder why I'm such a baby 'Cause the Dolphins make me cry  Well there's nothing I can do I've been looking for a girl like you  You look at me You've got nothing left to say I'll only pout at you until I get my way I won't dance You won't sing I just want to love you but you want to wear my ring  Well there's nothing I can do ...  ,0.7511,0.129,0.063,0.808
